npi,nppes_provider_last_org_name,nppes_provider_first_name,nppes_provider_city,nppes_provider_state,specialty_description,description_flag,drug_name,generic_name,bene_count,total_claim_count,total_30_day_fill_count,total_day_supply,total_drug_cost,bene_count_ge65,bene_count_ge65_suppress_flag,total_claim_count_ge65,ge65_suppress_flag,total_30_day_fill_count_ge65,total_day_supply_ge65,total_drug_cost_ge65,years_of_exp
-1501211999,LIEBMAN,JONATHAN,WORTHINGTON,MA,Nurse Practitioner,S,ALLOPURINOL,ALLOPURINOL,"",21,39.0,1170,218.01,"",#,"",#,"","","",= 31.0
2076527845,PERKINS,MARIE,SCOTTSDALE,AZ,Nurse Practitioner,S,LOSARTAN-HYDROCHLOROTHIAZIDE,LOSARTAN/HYDROCHLOROTHIAZIDE,"",12,36.0,1080,244.73,"",*,12,"",36.0,1080,244.73,= 49.0
-1682164352,NASHED-GUIRGUIS,HEIDI,SPRING,TX,Family Practice,S,HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,12,32,44.0,1227,1213.82,"",*,13,"",20.0,527,525.69,= 48.0
-1369963316,SHROFF,SANJEEV,ORLANDO,FL,Cardiovascular Disease (Cardiology),S,LISINOPRIL,LISINOPRIL,44,149,337.0,10110,1217.56,"",#,131,"",289.0,8670,991.09,= 46.0
-1733420598,PATEL,NEELA,SAN ANTONIO,TX,Geriatric Medicine,S,POLYETHYLENE GLYCOL 3350,POLYETHYLENE GLYCOL 3350,12,37,43.3,1238,630.68,12,"",37,"",43.3,1238,630.68,= 43.0
-1319417538,MATHUR,SANDIP,ABILENE,TX,Gastroenterology,S,RANITIDINE HCL,RANITIDINE HCL,"",12,34.0,1020,227.05,"",*,12,"",34.0,1020,227.05,= 46.0
-1905366110,THOMAS,ALAPATT,UNION,NJ,Internal Medicine,S,BENICAR,OLMESARTAN MEDOXOMIL,"",11,19.0,570,3477.17,"",*,"",*,"","","",= 47.0
-1945762652,KINDER,CHARLES,BERWYN,IL,Clinical Cardiatric Electrophysiology,S,DOFETILIDE,DOFETILIDE,"",14,18.0,540,6566.36,"",*,14,"",18.0,540,6566.36,= 41.0
-1864686017,ALONSO BARRUECO,EMMA,CORAL GABLES,FL,Clinic/Center,T,METOPROLOL TARTRATE,METOPROLOL TARTRATE,19,130,132.0,3960,446.39,19,"",130,"",132.0,3960,446.39,= 36.0
-1925558108,DEVORE,PHILIP,NORTH EAST,PA,Family Practice,S,INVOKANA,CANAGLIFLOZIN,"",20,26.0,780,9955.97,"",#,"",#,"","","",= 34.0
-2046730286,SHAWAHIN,NIDAL,BELLEVILLE,IL,Internal Medicine,S,INSULIN SYRINGE,"SYRINGE-NEEDLE,INSULIN,0.5 ML",13,45,65.0,1925,891.84,"",*,30,"",43.3,1285,567.63,= 32.0
-1309305892,RHEE,CHUNG,SCRANTON,PA,Psychiatry,S,FLUVOXAMINE MALEATE,FLUVOXAMINE MALEATE,"",79,80.1,2394,2024.89,0,"",0,"",0.0,0,0.0,= 53.0
2086893352,SIPES,JAMES,FALLS CHURCH,VA,Internal Medicine,S,TRAMADOL HCL,TRAMADOL HCL,"",21,21.3,515,302.21,"",*,21,"",21.3,515,302.21,= 48.0
2026073403,DHAR,RAJAT,TOMS RIVER,NJ,Rheumatology,S,PREDNISONE,PREDNISONE,148,316,701.6,20732,3529.46,131,"",280,"",617.1,18247,3039.41,= 30.0
-1581798376,SAJJAD,SHABBAR,MILWAUKEE,WI,Internal Medicine,S,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,34,100,107.2,2773,2553.12,"",#,66,"",73.2,1972,1608.38,= 34.0
-1783072288,COLLINS,MARK,ELK GROVE VILLAGE,IL,Family Practice,S,HYDRALAZINE HCL,HYDRALAZINE HCL,"",19,29.0,870,242.08,"",#,"",#,"","","",= 40.0
-1773041931,SCHILLING,GEORGE,STOCKTON,CA,Internal Medicine,S,BENICAR,OLMESARTAN MEDOXOMIL,"",15,21.0,614,3297.7,"",#,"",#,"","","",= 47.0
-1662892251,DEAN,SCOTT,PANAMA CITY,FL,Nephrology,S,ACYCLOVIR,ACYCLOVIR,"",28,32.0,940,600.39,"",*,13,"",13.0,390,209.85,= 37.0
-1753830387,PEREZ VIZCARRONDO,CARLOS,SAN JUAN,PR,General Practice,S,QUINAPRIL HCL,QUINAPRIL HCL,"",11,17.0,510,108.61,"",*,11,"",17.0,510,108.61,= 31.0
-1783789312,MELLICK,ANGELENE,EDINA,MN,Internal Medicine,S,METOPROLOL TARTRATE,METOPROLOL TARTRATE,32,120,279.1,8371,978.51,"",#,"",#,"","","",= 41.0
-1379881515,GROGAN,VALARIE,SCOTTSDALE,AZ,Internal Medicine,S,LISINOPRIL,LISINOPRIL,40,295,295.0,8203,2099.49,"",#,269,"",269.0,7463,1892.88,= 40.0
-1592082733,KHADE,USHAKIRAN,ALAMEDA,CA,General Practice,S,OXCARBAZEPINE,OXCARBAZEPINE,"",32,32.0,832,655.48,0,"",0,"",0.0,0,0.0,= 33.0
-1884138123,BROWN,GARRICK,TACOMA,WA,Gastroenterology,S,AZATHIOPRINE,AZATHIOPRINE,"",24,32.0,960,1103.88,"",*,24,"",32.0,960,1103.88,= 45.0
-1339626095,POSHKUS,MICHAEL,WEST WARWICK,RI,Internal Medicine,S,LORAZEPAM,LORAZEPAM,"",15,15.0,389,35.18,"",*,"",*,"","","",= 37.0
-1662965852,OUYANG,LUKE,FRISCO,TX,Internal Medicine,S,HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,17,47,129.0,3870,325.05,17,"",47,"",129.0,3870,325.05,= 52.0
-2117160877,JHA,ANUPAM,SANDUSKY,OH,Psychiatry,S,TRAZODONE HCL,TRAZODONE HCL,59,246,318.0,9415,2856.87,28,"",138,"",194.0,5733,1766.9,= 47.0
-1389116995,WEINER,ERIC,PALM SPRINGS,FL,Internal Medicine,S,GABAPENTIN,GABAPENTIN,35,120,261.0,7608,2275.27,"",#,"",#,"","","",= 52.0
-1652798907,MONTEMAYOR,LENIBET,SAN ANTONIO,TX,Internal Medicine,S,METFORMIN HCL,METFORMIN HCL,155,374,848.1,25428,2897.24,127,"",300,"",687.5,20625,2354.48,= 48.0
-1723469221,PALACIOS-MERCADO,MIGUEL,CAGUAS,PR,Internal Medicine,S,CLORAZEPATE DIPOTASSIUM,CLORAZEPATE DIPOTASSIUM,24,66,66.0,1930,4100.35,24,"",66,"",66.0,1930,4100.35,= 42.0
-1309148096,GEOFFREY,RUSSELL,EUGENE,OR,Psychiatry & Neurology,T,TRAZODONE HCL,TRAZODONE HCL,"",70,70.1,1804,578.12,"",*,"",*,"","","",= 37.0
-1521048644,PFEIFFER,MONICA,OVERLAND PARK,KS,Nurse Practitioner,S,HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,"",22,39.0,1170,73.95,"",*,22,"",39.0,1170,73.95,= 55.0
2147251524,BATHULA,SAILATHA,GASTONIA,NC,Internal Medicine,S,TOPIRAMATE,TOPIRAMATE,"",16,22.0,660,149.43,"",#,"",#,"","","",= 52.0
-2006226531,SAVON,JOSEPH,MARLTON,NJ,Gastroenterology,S,AMITIZA,LUBIPROSTONE,"",17,23.0,690,7240.57,"",*,"",*,"","","",= 33.0
-1834662823,CLAR DE JESUS,TERESITA,KENNEWICK,WA,Internal Medicine,S,BUPROPION XL,BUPROPION HCL,15,85,119.0,3543,2496.23,"",#,69,"",95.0,2823,1979.01,= 34.0
-1723534638,GALISHOFF,MITCHEL,VALLEY,AL,Internal Medicine,S,PAROXETINE HCL,PAROXETINE HCL,11,54,65.0,1950,511.63,"",#,"",#,"","","",= 48.0
-2076961901,BARST,GEOFFREY,FORT WORTH,TX,Family Practice,S,CIPROFLOXACIN HCL,CIPROFLOXACIN HCL,24,31,31.0,180,225.68,"",#,"",#,"","","",= 49.0
-1671988653,WEINBERGER,RICHARD,BEACHWOOD,OH,Family Practice,S,MELOXICAM,MELOXICAM,28,83,103.3,3036,452.45,"",#,58,"",78.3,2330,293.54,= 50.0
-1945407449,CACERES,OSVALDO,CORAL GABLES,FL,Physician Assistant,S,VENTOLIN HFA,ALBUTEROL SULFATE,11,40,45.1,1297,1898.57,"",*,24,"",29.1,858,1135.84,= 30.0
2006867840,HELFAND,IRA,SPRINGFIELD,MA,Internal Medicine,S,NORTRIPTYLINE HCL,NORTRIPTYLINE HCL,"",12,12.0,360,60.36,"",*,12,"",12.0,360,60.36,= 40.0
-1874691822,O'COYNE,NICKEY,PEORIA,AZ,Internal Medicine,S,TRAMADOL HCL,TRAMADOL HCL,24,44,74.1,1786,612.9,"",#,"",#,"","","",= 53.0
-1652559756,REUTTER,MICHAEL,PHILADELPHIA,PA,Family Practice,S,METHYLPREDNISOLONE,METHYLPREDNISOLONE,28,30,30.0,205,436.22,"",#,"",#,"","","",= 50.0
2016263048,MORSE,JAMIE,POPLAR BLUFF,MO,Nurse Practitioner,S,METOPROLOL SUCCINATE,METOPROLOL SUCCINATE,14,65,87.0,2610,1187.89,"",*,18,"",22.0,660,338.07,= 54.0
-1349273931,PETROSKI,EMILY,ENOLA,PA,Nurse Practitioner,S,LEVOTHYROXINE SODIUM,LEVOTHYROXINE SODIUM,34,145,297.0,8910,2878.44,"",#,118,"",254.0,7620,2286.79,= 51.0
2127076618,GROMET,MICHAEL,SARASOTA,FL,Dermatology,S,TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE,19,34,36.0,834,658.97,"",#,"",#,"","","",= 55.0
-1703224747,PLATZ,WILLIAM,NEW RICHMOND,WI,Psychiatry,S,TOPIRAMATE,TOPIRAMATE,"",13,13.0,390,54.5,"",*,"",*,"","","",= 45.0
-1733423890,APELIAN,GARBIS,VAN NUYS,CA,Family Practice,S,BENAZEPRIL-HYDROCHLOROTHIAZIDE,BENAZEPRIL/HYDROCHLOROTHIAZIDE,"",11,19.0,570,1416.04,"",*,11,"",19.0,570,1416.04,= 35.0
-1884074597,TINGLE,NORMAN,KEY WEST,FL,Family Practice,S,LANTUS,"INSULIN GLARGINE,HUM.REC.ANLOG","",25,35.0,849,12444.88,"",*,14,"",24.0,631,9701.59,= 39.0
-1854721237,FILIPPOVA,KSENIYA,GRAND RAPIDS,MI,Nephrology,S,LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,"",37,39.0,1170,319.63,"",*,37,"",39.0,1170,319.63,= 51.0
-1440454156,SPIVEY,AMY,OXFORD,OH,Internal Medicine,S,GLIMEPIRIDE,GLIMEPIRIDE,15,60,106.0,3180,665.82,"",*,32,"",46.0,1380,236.58,= 35.0
2096792734,KOON,JAMES,KERSHAW,SC,Family Practice,S,TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE,"",20,20.0,410,240.84,"",*,"",*,"","","",= 32.0
-1682673798,BOWEN,BETHANY,O FALLON,IL,Nurse Practitioner,S,LEVORPHANOL TARTRATE,LEVORPHANOL TARTRATE,13,15,15.0,450,51153.58,"",*,"",*,"","","",= 52.0
-2006098631,FITZGIBBONS,LYNN,SACRAMENTO,CA,Internal Medicine,S,SIMVASTATIN,SIMVASTATIN,"",12,16.0,480,24.36,"",*,12,"",16.0,480,24.36,= 53.0
-2046725187,STEIN,REGINA,CHICAGO,IL,Hematology-Oncology,S,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,"",15,17.0,510,178.3,"",*,15,"",17.0,510,178.3,= 48.0
-1884121038,GOMES,RONALD,DORCHESTER CENTER,MA,Internal Medicine,S,ESTRACE,ESTRADIOL,"",13,13.0,380,3754.91,"",*,13,"",13.0,380,3754.91,= 52.0
-2086048550,HEINER,CRAIG,REXBURG,ID,Internal Medicine,S,DOXAZOSIN MESYLATE,DOXAZOSIN MESYLATE,"",17,49.5,1485,854.77,"",*,17,"",49.5,1485,854.77,= 38.0
-2076705464,ANGIE,MICHELLE,CLEVELAND,OH,Nurse Practitioner,S,ESTRACE,ESTRADIOL,23,28,47.0,1405,7414.93,"",#,"",#,"","","",= 38.0
2107878968,LISIAK,MICHAEL,ATASCADERO,CA,Psychiatry,S,ZIPRASIDONE HCL,ZIPRASIDONE HCL,70,844,855.2,23028,94319.11,"",*,63,"",63.4,1858,4527.16,= 34.0
-1622540613,COSSIO,MIGUEL,MADISON,GA,Internal Medicine,S,CARTIA XT,DILTIAZEM HCL,"",29,41.0,1230,1142.11,"",*,29,"",41.0,1230,1142.11,= 51.0
-1389009919,RUBIN,BARRY,LOVELAND,OH,Family Practice,S,PROAIR HFA,ALBUTEROL SULFATE,15,37,37.1,740,1977.56,"",*,24,"",24.1,517,1277.52,= 32.0
-1400174667,BRENNAN,TRACEY,SARATOGA SPRINGS,NY,Family Practice,S,OXYCONTIN,OXYCODONE HCL,"",12,12.0,359,7025.03,0,"",0,"",0.0,0,0.0,= 52.0
-1632638521,GOLDEN,MAURICE,WOODBURN,OR,Internal Medicine,S,ARMOUR THYROID,"THYROID,PORK","",11,12.0,360,89.85,"",*,11,"",12.0,360,89.85,= 42.0
-1511357303,MORALES,RODRIGO,WARNER ROBINS,GA,Pulmonary Disease,S,VENTOLIN HFA,ALBUTEROL SULFATE,29,77,98.5,2617,5251.68,"",#,58,"",79.5,2179,4257.43,= 43.0
-2016083391,PITTS,JESSICA,MIAMI,FL,Optometry,S,PATADAY,OLOPATADINE HCL,12,14,15.5,385,2709.34,"",#,"",#,"","","",= 38.0
-1672897431,PAOLONE,VINCENT,BOARDMAN,OH,Psychiatry,S,FLUPHENAZINE HCL,FLUPHENAZINE HCL,"",39,39.5,1170,2278.58,0,"",0,"",0.0,0,0.0,= 34.0
-1642762525,FRUEHBRODT-GLENZINSKI,JUDY,FARIBAULT,MN,Family Practice,S,FLECAINIDE ACETATE,FLECAINIDE ACETATE,"",12,12.2,366,206.04,"",*,12,"",12.2,366,206.04,= 33.0
2117021707,OLIVIER,GEORGE,DANVILLE,IL,Physician Assistant,S,QUETIAPINE FUMARATE,QUETIAPINE FUMARATE,21,100,116.0,3480,1478.71,"",*,"",*,"","","",= 52.0
-1440652442,GOSWAMI,AMARTYADEB,BLOOMINGTON,IN,Neurology,S,LISINOPRIL,LISINOPRIL,"",18,18.0,540,63.07,"",#,"",#,"","","",= 51.0
-1581065364,CASTELLANOS,JAIME,GAINESVILLE,FL,Internal Medicine,S,ROSUVASTATIN CALCIUM,ROSUVASTATIN CALCIUM,"",14,14.0,198,108.31,"",*,14,"",14.0,198,108.31,= 45.0
-1996223852,BURKS,BRAD,SPRINGFIELD,MO,Dentist,T,TIMOLOL MALEATE,TIMOLOL MALEATE,"",13,15.1,453,112.8,0,"",0,"",0.0,0,0.0,= 40.0
-1783117896,KHANDAGLE,KENNETH,SILVER SPRING,MD,Internal Medicine,S,NITROFURANTOIN MONO-MACRO,NITROFURANTOIN MONOHYD/M-CRYST,11,13,13.0,110,296.26,11,"",13,"",13.0,110,296.26,= 37.0
-2107301053,BAKER,GIGI,SPRINGFIELD,MO,Internal Medicine,S,CANDESARTAN CILEXETIL,CANDESARTAN CILEXETIL,"",22,22.0,660,1471.44,"",*,22,"",22.0,660,1471.44,= 32.0
-2006335970,WEAVER,LEWIS,SPOKANE VALLEY,WA,Internal Medicine,S,PULMICORT FLEXHALER,BUDESONIDE,"",14,14.0,420,3025.3,0,"",0,"",0.0,0,0.0,= 33.0
2117215838,GEARY,MARK,WHEELING,WV,Emergency Medicine,S,SULINDAC,SULINDAC,23,23,23.0,229,124.59,"",*,"",*,"","","",= 41.0
-1531559112,BENIWAL,KAUSHALYA,MILWAUKEE,WI,Family Practice,S,LEVOFLOXACIN,LEVOFLOXACIN,"",11,11.0,78,295.54,"",*,"",*,"","","",= 54.0
-1864920192,MESORANA,SANTIAGO,OCALA,FL,Emergency Medicine,S,CIPROFLOXACIN HCL,CIPROFLOXACIN HCL,27,27,27.0,267,168.32,"",#,"",#,"","","",= 47.0
-1571872313,DICKS,ROBERT,HARTFORD,CT,Geriatric Medicine,S,LACTULOSE,LACTULOSE,"",14,16.2,411,306.68,"",*,14,"",16.2,411,306.68,= 31.0
-1622501185,MEINKE,AARON,GENOA,OH,Family Practice,S,ELIQUIS,APIXABAN,"",12,18.0,540,6342.85,"",*,12,"",18.0,540,6342.85,= 45.0
-1662488440,SHADDEAU,RACHEAL,GATESVILLE,NC,Nurse Practitioner,S,PROAIR HFA,ALBUTEROL SULFATE,"",11,11.0,210,596.23,"",*,"",*,"","","",= 49.0
-1834427090,PEIFFER,KELLI,AKRON,OH,Family Practice,S,PAROXETINE HCL,PAROXETINE HCL,"",17,27.0,810,423.35,"",*,17,"",27.0,810,423.35,= 50.0
-1389068715,LALANI,SULEMAN,SUGAR LAND,TX,Internal Medicine,S,ALPRAZOLAM,ALPRAZOLAM,19,79,80.0,1969,468.07,"",#,51,"",52.0,1204,344.26,= 31.0
2107912602,BALMER,JOHN,SPARTANSBURG,PA,Family Practice,S,NEXIUM,ESOMEPRAZOLE MAGNESIUM,"",25,25.0,750,7142.83,0,"",0,"",0.0,0,0.0,= 47.0
-1894984933,PHILLIPS,NANCY,MOUNT VERNON,MO,Certified Clinical Nurse Specialist,S,LANTUS SOLOSTAR,"INSULIN GLARGINE,HUM.REC.ANLOG","",13,13.3,398,4905.71,"",*,13,"",13.3,398,4905.71,= 37.0
-1915256901,KIEFER,TODD,DURHAM,NC,Interventional Cardiology,S,AMLODIPINE BESYLATE,AMLODIPINE BESYLATE,"",20,24.0,720,101.78,"",*,20,"",24.0,720,101.78,= 52.0
-1622551124,TAY,ANTHONY,COLUMBIA,MO,Rheumatology,S,ALLOPURINOL,ALLOPURINOL,14,56,88.0,2640,677.4,"",#,43,"",71.0,2130,607.71,= 36.0
-2066779081,BAHRAMI,BAHRAM,SAN DIEGO,CA,Internal Medicine,S,PREDNISONE,PREDNISONE,"",22,22.0,588,167.04,"",#,"",#,"","","",= 52.0
-1763803300,CHEN,PHOEBE,PISMO BEACH,CA,Internal Medicine,S,DULOXETINE HCL,DULOXETINE HCL,"",32,72.0,2160,2944.95,"",#,"",#,"","","",= 43.0
-2036467243,GOMEZ,MARIA,GALVESTON,TX,Nurse Practitioner,S,LEVOTHYROXINE SODIUM,LEVOTHYROXINE SODIUM,21,59,115.0,3450,1170.37,"",#,"",#,"","","",= 53.0
-1874915398,KRAMER,LENI,TAMPA,FL,Rheumatology,S,MELOXICAM,MELOXICAM,45,143,200.8,6022,715.67,27,"",83,"",130.8,3922,491.77,= 35.0
2056377409,MILLER,JOHN,GARDEN CITY,SC,Physician Assistant,S,ALLOPURINOL,ALLOPURINOL,"",11,33.0,990,288.17,"",*,11,"",33.0,990,288.17,= 48.0
-1309109139,NEYMAN,YULIA,LOS ANGELES,CA,Family Practice,S,NAPHAZOLINE HCL,NAPHAZOLINE HCL,12,21,25.0,672,154.39,"",#,"",#,"","","",= 37.0
-1460775924,PATEL,HITESH,CLEARWATER,FL,Medical Oncology,S,FENTANYL,FENTANYL,"",14,14.0,420,750.91,"",*,"",*,"","","",= 33.0
2086765657,CORREA,MICHAEL,NEW YORK,NY,Internal Medicine,S,LISINOPRIL,LISINOPRIL,149,750,1347.0,40378,3187.89,130,"",657,"",1206.0,36148,2874.05,= 35.0
-1895782261,BAROWKA,SARAH,TUPELO,MS,Family Practice,S,METFORMIN HCL ER,METFORMIN HCL,"",19,19.0,555,77.88,"",*,"",*,"","","",= 52.0
-1299160471,LEE,JOHN,FOREST,MS,Family Practice,S,CARTIA XT,DILTIAZEM HCL,"",14,24.0,720,336.47,"",*,"",*,"","","",= 52.0
-1490097563,TAYLOR,MARK,SALEM,VA,Family Practice,S,TRIAMTERENE-HYDROCHLOROTHIAZID,TRIAMTERENE/HYDROCHLOROTHIAZID,"",32,76.0,2280,341.14,"",*,32,"",76.0,2280,341.14,= 43.0
-1945761663,SALMON,CLIFTON,HOMER,LA,Family Practice,S,VALSARTAN,VALSARTAN,22,136,172.4,5145,4525.81,"",#,120,"",156.4,4665,3886.48,= 32.0
-1480963165,SERGI,MICHAEL,FOND DU LAC,WI,Internal Medicine,S,DISOPYRAMIDE PHOSPHATE,DISOPYRAMIDE PHOSPHATE,"",13,13.0,263,536.17,"",#,"",#,"","","",= 54.0
-1713067219,PEAVIE,SHAWN,CINCINNATI,OH,Endocrinology,S,METHIMAZOLE,METHIMAZOLE,11,54,62.0,1860,499.01,"",#,"",#,"","","",= 48.0
-1470794816,AJMANI,SURAINDER,HOUSTON,TX,Internal Medicine,S,RENVELA,SEVELAMER CARBONATE,"",15,15.0,210,16491.41,0,"",0,"",0.0,0,0.0,= 37.0
-1743667242,CHAI,HENRY,REDLANDS,CA,Family Practice,S,ISOSORBIDE DINITRATE,ISOSORBIDE DINITRATE,"",12,12.0,360,90.0,"",*,12,"",12.0,360,90.0,= 38.0
-1632570130,CALLIS DUFFIN,KRISTINA,SALT LAKE CITY,UT,Dermatology,S,DOXYCYCLINE HYCLATE,DOXYCYCLINE HYCLATE,"",12,12.0,360,963.48,0,"",0,"",0.0,0,0.0,= 53.0
2036149805,TORRES,FRANCISCO,FLUSHING,NY,Internal Medicine,S,SIMVASTATIN,SIMVASTATIN,221,810,1797.0,53886,7599.5,"",#,775,"",1740.0,52176,7382.75,= 50.0
-1642669052,KRONE,RONALD,SAINT LOUIS,MO,Cardiovascular Disease (Cardiology),S,ENALAPRIL MALEATE,ENALAPRIL MALEATE,"",28,50.0,1500,657.77,"",*,15,"",19.0,570,251.27,= 35.0
-1693236562,WEISBERG,RICHARD,STUART,FL,Family Practice,S,GLIPIZIDE,GLIPIZIDE,"",23,54.0,1620,219.52,"",*,23,"",54.0,1620,219.52,= 31.0
-1743678530,CONLON,ALAN,SCHENECTADY,NY,Family Practice,S,PIOGLITAZONE HCL,PIOGLITAZONE HCL,13,75,129.0,3870,2404.63,13,"",75,"",129.0,3870,2404.63,= 53.0
-1894976008,JORGENSEN,JASON,KELLER,TX,Physical Medicine and Rehabilitation,S,LISINOPRIL,LISINOPRIL,18,29,29.0,822,123.07,"",#,"",#,"","","",= 33.0
-1571936863,SIMPSON,CHERIE,AUSTIN,TX,Certified Clinical Nurse Specialist,S,DIAZEPAM,DIAZEPAM,13,53,64.0,1875,350.3,"",#,"",#,"","","",= 33.0
2056391980,BLACKSTONE,PETER,POTTSTOWN,PA,Internal Medicine,S,BD ULTRA-FINE PEN NEEDLE,"PEN NEEDLE, DIABETIC",28,88,184.5,5483,5086.36,"",#,77,"",161.3,4788,4247.14,= 42.0
2046385249,VICK,DOUGLAS,CONWAY,SC,Physician Assistant,S,PREDNISONE,PREDNISONE,74,78,78.0,883,1586.69,34,"",36,"",36.0,397,793.76,= 37.0
-2107358449,SIMMONS,DAVID,MEMPHIS,TN,Cardiovascular Disease (Cardiology),S,NITROSTAT,NITROGLYCERIN,22,30,33.4,751,952.92,"",#,"",#,"","","",= 54.0
-1693913664,ABAYA,ROMEO,COTTONWOOD,CA,Family Practice,S,XOPENEX HFA,LEVALBUTEROL TARTRATE,"",12,12.0,198,840.83,"",*,"",*,"","","",= 43.0
-1884145853,HANSEN,ROBERT,REDDING,CA,Anesthesiology,S,MORPHINE SULFATE ER,MORPHINE SULFATE,"",26,26.0,780,2061.77,"",*,11,"",11.0,330,1457.87,= 36.0
-1400120590,HARTER,NEWMAN,ANDERSON,SC,Family Practice,S,ULORIC,FEBUXOSTAT,23,138,171.0,5118,47040.4,"",#,118,"",149.0,4458,40971.82,= 54.0
-1935656262,GRANT,ANDRINE,SAN ANTONIO,TX,Family Practice,S,VYTORIN,EZETIMIBE/SIMVASTATIN,"",15,15.0,345,3210.06,"",*,15,"",15.0,345,3210.06,= 44.0
-1763937883,SMITH,FREDERIC,COLUMBIA,SC,Internal Medicine,S,LABETALOL HCL,LABETALOL HCL,"",18,34.0,1020,775.15,"",*,18,"",34.0,1020,775.15,= 35.0
-2127297519,BUTT,AYESHA,TONAWANDA,NY,Internal Medicine,S,DESLORATADINE,DESLORATADINE,"",12,12.0,360,268.8,0,"",0,"",0.0,0,0.0,= 49.0
-1794003472,VALLARINO,ANTHONY,MCKINNEY,TX,Family Practice,S,ESTRADIOL,ESTRADIOL,"",13,21.0,612,540.79,"",*,13,"",21.0,612,540.79,= 44.0
2006924122,ZABLOTNEY,DAVID,RACINE,WI,Family Practice,S,TRAZODONE HCL,TRAZODONE HCL,38,160,253.7,7602,984.91,38,"",160,"",253.7,7602,984.91,= 51.0
-2107231308,CALICDAN,RAUL,NEW YORK,NY,Psychiatry,S,BUSPIRONE HCL,BUSPIRONE HCL,"",49,51.0,1530,336.82,"",*,"",*,"","","",= 42.0
-1531425824,MALLOUK,GEORGE,LOS ANGELES,CA,Internal Medicine,S,INSULIN SYRINGE,"SYRINGE-NEEDLE,INSULIN,0.5 ML",12,29,72.0,2160,657.48,"",#,"",#,"","","",= 35.0
-1521243533,GHANTA,MYTHILI,DALLAS,TX,Nephrology,S,PRAVASTATIN SODIUM,PRAVASTATIN SODIUM,25,145,151.0,4530,1710.04,"",*,47,"",53.0,1590,502.54,= 43.0
-1470646894,AZIZ,KHALID,EDISON,NJ,Pediatric Medicine,S,HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,"",16,22.0,644,70.66,"",*,16,"",22.0,644,70.66,= 38.0
-1420434671,LECKEY,DONALD,JOHNSTOWN,PA,Optometry,S,ERYTHROMYCIN,ERYTHROMYCIN BASE,12,20,20.0,204,224.64,"",#,"",#,"","","",= 39.0
-1470870320,WAY,LEA,YARNELL,AZ,Family Practice,S,BENAZEPRIL HCL,BENAZEPRIL HCL,"",11,31.0,930,114.32,"",*,11,"",31.0,930,114.32,= 49.0
-1703358661,WEAVER,ROBERT,PETAL,MS,Family Practice,S,CARVEDILOL,CARVEDILOL,17,78,133.0,3990,597.04,"",#,64,"",110.0,3300,489.37,= 44.0
-2056834152,FINCH,SHANNON,BRISTOL,VA,Family Practice,S,TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE,"",26,26.0,314,238.52,"",*,13,"",13.0,184,183.76,= 54.0
-1925510719,RIZZO,LAURA,BOWLING GREEN,KY,Nurse Practitioner,S,QUINAPRIL HCL,QUINAPRIL HCL,"",12,36.0,1080,327.33,"",*,"",*,"","","",= 43.0
-1753699871,TELLO,RONALD,BISMARCK,ND,Internal Medicine,S,LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,12,19,49.7,1492,222.63,12,"",19,"",49.7,1492,222.63,= 47.0
-1733599232,AZRIN,MICHAEL,FARMINGTON,CT,Cardiovascular Disease (Cardiology),S,SIMVASTATIN,SIMVASTATIN,"",11,16.0,457,29.06,"",*,11,"",16.0,457,29.06,= 33.0
-2076948668,JENKINS,GREGORY,NEWHALL,CA,Family Practice,S,TERBINAFINE HCL,TERBINAFINE HCL,"",13,15.0,450,121.78,"",*,13,"",15.0,450,121.78,= 45.0
-2117445163,GILLESPIE,EMILY,LORETTO,TN,Nurse Practitioner,S,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,11,68,82.0,2448,1861.13,"",#,"",#,"","","",= 33.0
-1531482962,LEWIS,CHRISTOPHER,CUMBERLAND,KY,Nurse Practitioner,S,TRAZODONE HCL,TRAZODONE HCL,16,78,78.0,2340,412.81,"",*,32,"",32.0,960,121.2,= 37.0
2066481399,MORRISS,JESSE,DOTHAN,AL,Internal Medicine,S,FLUOROMETHOLONE,FLUOROMETHOLONE,"",12,12.0,249,813.01,"",*,12,"",12.0,249,813.01,= 54.0
-1642487058,KANWAL,SAIMA,SELMA,AL,Family Practice,S,HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,16,27,27.7,446,197.36,"",*,"",*,"","","",= 46.0
